#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
1666,claim,2855324394,6,a friend learned  on an internet forum a claim that the longest recorded cricket match lasted 14 days,not verified,active,129645,70500,1006,677,79
1667,claim,5148242383,45,a friend learned  on an internet forum a claim that the first cricket balls were made of tightly packed sheep wool.,not verified,active,606308,178713,47202,353,10
1668,claim,3219551810,33,"a friend learned  on an internet forum a claim that at the first modern olympics, winners were awarded silver medals",not verified,under review,603922,31610,7095,502,138
1669,claim,7763890060,9,a friend learned  on an internet forum a claim that a dog’s sense of smell is much more powerful than a human's,not verified,active,485406,113043,22824,1090,556
1670,claim,1628205477,34,a friend learned  on an internet forum a claim that reindeer grow new antlers every year,not verified,under review,46115,558,198,6,2
1671,claim,8426336185,36,a friend learned  on an internet forum a claim that some sharks can glow in the dark,not verified,active,832175,549814,116653,7903,2907
1672,claim,1634227044,59,a friend learned  on an internet forum a claim that the hottest planet in our solar system is venus.,not verified,under review,689291,215795,37165,3431,1501
1673,claim,2965645756,39,a friend learned  on an internet forum a claim that footprints left on the moon won’t disappear as there is no wind,not verified,under review,551238,145141,15933,426,7
1674,claim,4470611244,22,a friend learned  on an internet forum a claim that the chinese began to document halley’s comet in 240 b.c.,not verified,active,546925,243825,44772,391,133
1675,claim,6987388442,54,a friend learned  on an internet forum a claim that neptune radiates more heat than it gets from the sun,not verified,active,887088,357930,97075,7217,444
1676,claim,5134478835,11,a friend learned  on an internet forum a claim that australia is wider than the moon,not verified,banned,793337,382137,11988,2002,957
1677,claim,3930930245,6,a friend learned  on an internet forum a claim that sound actually travels in space,not verified,active,708600,427150,30108,4010,1667
1678,claim,6349496441,28,a friend learned  on an internet forum a claim that a day on mars is about the same length as on earth,not verified,active,333837,176837,6897,2245,101
1679,claim,3715959005,27,a friend learned  on an internet forum a claim that 5 dwarf planets are recognized in the solar system,not verified,active,411950,241115,83838,5600,2683
1680,claim,1283403827,50,a friend learned  on an internet forum a claim that there are currently 6 spacecrafts on mars,not verified,active,362774,162952,15359,1692,1071
1681,claim,4272665487,34,a friend learned  on an internet forum a claim that there might be a huge planet in this solar system,verified,active,956917,462158,88107,3391,1249
1682,claim,3873197167,18,a friend learned  on an internet forum a claim that canned pumpkins do not contain actual pumpkins,not verified,banned,875199,355912,104373,5494,1037
1683,claim,8934745601,39,a friend learned  on an internet forum a claim that take out restaurants have been found in the remains of pompeii,not verified,active,22340,7614,2025,42,2
1684,claim,8874249012,14,a friend learned  on an internet forum a claim that dogs can understand up to 250 hand gestures and words,not verified,under review,21501,7630,1615,190,65
1685,claim,9389133842,37,a friend learned  on an internet forum a claim that captive ravens can speak better than parrots,not verified,under review,999127,438885,10456,9888,1724
1686,claim,6717162038,5,a friend learned  on an internet forum a claim that typing keyboards were previously arranged alphabetically,not verified,active,242674,160511,60451,3360,1954
1687,claim,7634286761,5,a friend learned  on an internet forum a claim that baked beans are not actually baked,not verified,active,678557,221485,25154,366,240
1688,claim,4423215470,20,a friend learned  on an internet forum a claim that the brain is the fattiest organ in the body,not verified,active,494321,228444,82509,4232,1147
1689,claim,7202364891,40,a friend learned  on an internet forum a claim that people don’t sneeze in their sleep,not verified,active,8648,2422,907,19,12
1690,claim,5864024580,19,a friend learned  on an internet forum a claim that a full jumbo jet tank has enough fuel to drive a car around the world four times,not verified,active,889694,97350,30985,449,57
1691,claim,5946370949,46,a friend learned  on an internet forum a claim that butterflies taste with their feet,not verified,active,959931,117752,30507,760,439
1692,claim,5350956932,5,a friend learned  on an internet forum a claim that ancient egyptians slept on pillows made of stone,not verified,banned,802208,377712,58692,4451,517
1693,claim,7970552021,51,a friend learned  on an internet forum a claim that a blue whale's heartbeat can be heard from two miles away,not verified,active,142252,17044,4264,132,16
1694,claim,2652569114,26,a friend learned  on an internet forum a claim that the people who are currently alive are only 7% of the total number of people who have ever lived,not verified,active,274506,181794,16759,514,331
1695,claim,7875816424,12,a friend learned  on an internet forum a claim that sweden has the most islands of any country,not verified,active,407977,190952,16578,2664,1212
1696,claim,4940765052,50,a friend learned  on an internet forum a claim that it is physically impossible for humans to keep their eyes open while sneezing,not verified,banned,130156,63108,15529,1204,31
1697,claim,4279051323,46,a friend learned  on an internet forum a claim that the elasticity of rubber bands will last much longer when they are refrigerated,not verified,active,272739,168010,31404,4053,2517
1698,claim,6957263861,12,a friend learned  on an internet forum a claim that the eye of an ostrich is bigger than its brain,not verified,active,145144,24675,2112,506,280
1699,claim,6111409796,7,a friend learned  on an internet forum a claim that one strand of hair can hold up to 3 ounces of weight,not verified,active,671195,112346,42452,2280,1403
1700,claim,8617813644,39,a friend learned  on an internet forum a claim that the largest recorded snowflake was 15 inches wide,not verified,active,210749,77411,3521,636,72
1701,claim,2641842650,5,a friend learned  on an internet forum a claim that bottled water has an expiration date,not verified,active,511061,77480,27264,1334,773
1702,claim,9967396448,47,a friend learned  on an internet forum a claim that the world’s largest pyramid cannot be found in egypt,not verified,active,511197,20070,85,454,260
1703,claim,2505081972,57,a friend learned  on an internet forum a claim that triskaidekaphobia is the fear of the number 13,not verified,active,138361,81731,1378,432,6
1704,claim,1765493097,8,a friend learned  on an internet forum a claim that your fingernails on your dominant hand grow faster,not verified,active,162360,54144,670,255,13
1705,claim,1323744911,38,a friend learned  on an internet forum a claim that a man once set a record by putting on over 260 t-shirts,not verified,banned,161646,12513,3033,107,38
1706,claim,2681426477,21,a friend learned  on an internet forum a claim that flossing your teeth improves memory,not verified,banned,564924,148439,12873,2116,1094
1707,claim,2563592711,48,"a friend learned  on an internet forum a claim that the largest prime number has 17,425,170 digits",not verified,active,89037,46230,5300,1015,472
1708,claim,4206491697,17,a friend learned  on an internet forum a claim that 12 plants and 5 animals make up 75% of diets around the world,not verified,active,443167,9082,1273,83,3
1709,claim,4405880384,55,a friend learned  on an internet forum a claim that the human brain uses 20% of the body's oxygen,not verified,active,668113,182493,19328,660,31
1710,claim,5131061292,53,a friend learned  on an internet forum a claim that ketchup leaves the bottle at a measured speed of 25 miles per year,not verified,under review,292983,79182,1626,1514,198
1711,claim,3051401499,11,a friend learned  on an internet forum a claim that the longest recorded tennis match lasted for 11 hours,not verified,active,200776,8278,919,132,75
1712,claim,6862446853,31,a friend learned  on an internet forum a claim that strawberries are the only known fruit to grow their seeds externally,not verified,active,18127,10852,394,240,77
1713,claim,1985110283,42,a friend learned  in the media that we will all fly with individual jetpacks by 2032,not verified,banned,979333,196294,69266,3343,937
1714,claim,3871146157,25,a friend learned  in the media that earth days are getting longer over time due to orbital expansion,not verified,active,122904,47777,11290,900,432
1715,claim,2186677085,58,a friend learned  in the media that there are more microorganisms in one teaspoon of soil than people on the planet,not verified,active,390093,98018,15464,1736,144
1716,claim,5793848010,33,a friend learned  in the media that new islands are being formed by volcanoes in the sea everyday,not verified,active,865540,75023,7257,431,199
1717,claim,3191538786,41,a friend learned  in the media that the rubik's cube is the best-selling product of all time,not verified,under review,492957,315409,80711,5398,128
1718,claim,8267577903,53,a friend learned  in the media that 90% of goods are shipped by ocean freight,not verified,active,706353,246500,25101,3685,323
1719,claim,7924525203,60,a friend learned  in the media that more businesses will be owned by women than men by 2045,not verified,under review,572648,186814,15303,163,64
1720,claim,5095387232,39,a friend learned  in the media that most car horns honk in the key of f,not verified,active,698937,396187,61683,3256,1633
1721,claim,7488449383,35,a friend learned  in the media that 1 billion cars are currently in use around the world,not verified,banned,418969,178955,54840,843,490
1722,claim,7610793678,10,a friend learned  in the media that the average british driver will spend around 99 days of their life stuck in traffic,not verified,active,864271,169108,58527,4070,392
1723,claim,6647685164,57,a friend learned  in the media that 90% of drivers admit to singing in the car,not verified,banned,906428,432988,125036,2052,0
1724,claim,6437896039,58,a friend learned  in the media that elvis presley has sold more records than the music band the beatles,not verified,active,106745,14543,459,106,12
1725,claim,3078768254,53,a friend learned  in the media that the band metallica is the first and only group to play on all seven continents,not verified,active,966653,62580,9026,463,272
1726,claim,1323878435,19,a friend learned  in the media that the harmonica is the best selling musical instrument,not verified,active,785078,378426,5259,4373,1564
1727,claim,4941212145,10,a friend learned  in the media that the musical artist prince played 27 different instruments on his debut album,not verified,active,481763,148808,13423,193,72
1728,claim,8295287123,33,a friend learned  in the media that 1 in 3 people have never used the internet,not verified,under review,390451,66839,26075,1360,78
1729,claim,5477660758,9,a friend learned  in the media that the first gloves used in american sport baseball were fingerless,not verified,active,223521,18288,6930,36,3
1730,claim,2163938358,13,a friend learned  in the media that american basketball legend wilt chamberlain never fouled out of a game,not verified,active,815360,74802,13850,927,241
1731,claim,1260931470,11,a friend learned  in the media that the first cruise ship set sail in 1900,not verified,active,215994,123444,15838,3065,728
1732,claim,7258704478,6,"a friend learned  in the media that london, england has the world's oldest subway system",not verified,active,34884,17344,5413,101,64
1733,claim,4792518839,22,a friend learned  in the media that some ants can lift up to 20 times their own body weight,not verified,banned,974248,441006,128649,599,188
1734,claim,2888667430,21,a friend learned  in the media that the hummingbird is the only bird that can fly backwards,not verified,active,555766,53733,20869,190,55
1735,claim,2586097312,14,a friend learned  in the media that jupiter has the most moons,not verified,active,933431,207135,44391,4718,2294
1736,claim,6209275847,8,a friend learned  in the media that sputnik was the first artificial satellite in space,not verified,banned,82715,581,162,9,0
1737,claim,2905311702,33,a friend learned  in the media that neptune radiates more heat than it gets from the sun,not verified,active,25516,6522,2177,45,5
1738,claim,8525130315,26,a friend learned  in the media that australia is wider than the moon,not verified,under review,521221,32348,9589,182,18
1739,claim,9377185536,47,a friend learned  in the media that sound actually travels in space,verified,active,212829,3792,51,24,2
1740,claim,1841128840,27,a friend learned  in the media that the sun takes over one earth month to make a full rotation,not verified,under review,710342,112823,42395,378,55
1741,claim,4664480618,13,a friend learned  in the media that astronauts can grow as much as two inches in space,not verified,under review,728844,47659,6316,398,115
1742,claim,9751993070,54,a friend learned  in the media that the bent joint in the legs of the flamingo is its ankles,not verified,active,333084,161519,18197,453,109
1743,claim,4167242818,49,a friend learned  in the media that new parents lose around 750 hours of sleep in the first year of their first child’s life,not verified,banned,596161,5896,2247,23,8
1744,claim,4875461177,38,a friend learned  in the media that bathwater stays warmer for a longer duration with bubbles,not verified,active,925996,257597,45835,2978,364
1745,claim,2339558636,52,a friend learned  in the media that the pupil of a goat is rectangular,not verified,active,581032,379737,64241,4383,696
1746,claim,5644062247,55,a friend learned  in the media that elephants will console each other during stressful situations,not verified,under review,254459,66996,2673,220,95
1747,claim,9220713356,8,a friend learned  in the media that some trees in melbourne have email addresses,not verified,active,220738,110023,20904,2253,1194
1748,claim,7198018274,32,a friend learned  in the media that a snail can sleep for three years,not verified,banned,633166,12297,2107,27,6
1749,claim,2564091887,36,a friend learned  in the media that insects are attracted to light because of the moon,not verified,active,691706,292538,3634,3404,608
1750,claim,8351267647,60,a friend learned  in the media that australia has a bright pink lake,not verified,under review,904528,520901,192193,10078,3772
1751,claim,7761343554,5,a friend learned  in the media that penguins can jump as high as 9 feet in the air,not verified,active,705957,245154,95600,4243,144
1752,claim,3308561536,14,"a friend learned  in the media that a single lightning bolt has enough energy to toast 100,000 slices of bread",not verified,active,272307,102135,37975,499,236
1753,claim,7322074574,30,a friend learned  in the media that sweden has the most islands of any country,not verified,under review,901700,564658,208401,6877,2562
1754,claim,9304268758,40,a friend learned  in the media that armadillos have bulletproof shells,not verified,banned,152601,46598,10854,3,0
1755,claim,3152497169,18,a friend learned  in the media that only one-fourth of the sahara desert is sandy,not verified,active,431924,131636,26415,889,339
1756,claim,6422655221,44,a friend learned  in the media that jobs in the field of agriculture are the most prevalent types of jobs in the world,not verified,active,868207,227076,72198,3950,359
1757,claim,4726188600,34,a friend learned  in the media that the largest pair of eyes in the world belongs to the giant squid,not verified,active,97546,46694,12048,478,188
1758,claim,7243307303,5,a friend learned  in the media that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,not verified,active,503383,249526,35750,256,39
1759,claim,3084288450,27,a friend learned  in the media that bottled water has an expiration date,not verified,active,933099,166374,26974,4074,921
1760,claim,7004739970,6,a friend learned  in the media that driving south from detroit will lead to canada,not verified,active,595478,169769,55796,878,315
1761,claim,4355593737,33,a friend learned  in the media that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,12267,5393,1713,37,24
1762,claim,7076790151,37,a friend learned  in the media that sloths can hold their breaths longer than dolphins,not verified,under review,805993,238372,61408,97,44
1763,claim,5603362722,20,a friend learned  in the media that baby spiders are called spiderlings,not verified,active,235807,1943,107,17,7
1764,claim,3436970000,23,a friend learned  in the media that the dwarf planet pluto was named by an 11-year-old girl,not verified,active,892243,124222,46860,2893,287
1765,claim,9594020712,55,a friend learned  in the media that around 50% of the mined gold on earth comes from one source,not verified,active,442932,239194,53772,1724,24
1766,claim,8871578812,36,a friend learned  in the media that 12 plants and 5 animals make up 75% of diets around the world,not verified,active,702257,285668,35449,4824,461
1767,claim,8737601542,56,a friend learned  in the media that the insect population of the world is 1 billion times more than the world population,not verified,active,372992,46800,2347,674,415
1768,claim,3656746809,35,a friend learned  in the media that a shape with 26 sides is known as a rhombicuboctahedron,not verified,banned,777314,416441,66940,1706,700
1769,claim,2772518817,58,a friend learned  in the media that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,not verified,active,325003,110244,3656,2056,963
1770,claim,6182808405,48,a friend learned  in the media that lightning strikes somewhere on earth about 100 times every second,not verified,active,70006,15532,95,86,16
1771,claim,7371363430,15,a friend learned  in the media that the town of calama in chile has never experienced rain,not verified,active,230008,111509,6743,1337,362
1772,claim,6754413995,17,a friend learned  in the media that china is the world’s largest silk producer,not verified,active,231015,144889,48338,855,104
1773,claim,2049459696,55,a friend learned  in the media a claim that humans will live on mars by 2035,not verified,active,564466,322920,107177,6896,1293
1774,claim,7632419382,45,a friend learned  in the media a claim that nucelear fission is now being used to produce electricity,not verified,active,642328,183382,2117,4413,1472
1775,claim,2633133849,13,a friend learned  in the media a claim that earth days are getting longer over time due to orbital expansion,not verified,under review,90467,55412,18734,522,44
1776,claim,3970479915,22,a friend learned  in the media a claim that damascus is the oldest continuously inhabited city in the world,not verified,under review,436180,89116,2270,553,230
1777,claim,5557024943,51,a friend learned  in the media a claim that the most productive work day of the week is tuesday,not verified,under review,881012,406465,32615,4141,744
1778,claim,6253587591,32,a friend learned  in the media a claim that the average car contains over 30000 unique parts,not verified,under review,107047,44284,14775,137,59
1779,claim,2465423044,30,a friend learned  in the media a claim that the car radio was first introduced in 1922,not verified,under review,971234,540514,162546,4716,1225
1780,claim,6799834220,25,"a friend learned  in the media a claim that the oldest surviving song is around 3,500 years old",not verified,active,223886,123026,9652,2601,1609
1781,claim,9889862058,53,a friend learned  in the media a claim that 90% of the world’s data was generated after 2019,verified,active,153164,54577,10435,304,85
1782,claim,7015593140,48,a friend learned  in the media a claim that an average user spends 40% of their day on the internet,not verified,active,222188,103020,36780,1542,734
1783,claim,3799614405,52,a friend learned  in the media a claim that half of retail purchases are now made through a mobile device,not verified,active,899617,343606,126018,1821,17
1784,claim,7233325923,25,a friend learned  in the media a claim that the average user checks their mobile phone around 150 times each day,not verified,active,272096,7643,885,124,76
1785,claim,5520256801,23,"a friend learned  in the media a claim that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",not verified,active,926220,137503,29971,2164,446
1786,claim,9192094110,37,a friend learned  in the media a claim that kite flying is a professional sport in thailand.,not verified,active,951643,630212,119603,14308,8481
1787,claim,8090819285,45,a friend learned  in the media a claim that india’s trains transport roughly 23 million passengers each day,not verified,active,764529,264950,10820,51,30
1788,claim,4754615208,54,a friend learned  in the media a claim that one-third of the world’s airports are located in the u.s.,not verified,under review,503562,153482,29607,2604,352
1789,claim,6874027562,6,a friend learned  in the media a claim that reindeer grow new antlers every year,not verified,active,829195,394022,15295,4530,927
1790,claim,6958750413,48,a friend learned  in the media a claim that an octopus has three hearts,not verified,banned,152926,39687,6104,896,294
1791,claim,4978369452,55,a friend learned  in the media a claim that some sharks can glow in the dark,not verified,under review,301033,176596,38167,3128,1129
1792,claim,7673541431,36,a friend learned  in the media a claim that footprints left on the moon won’t disappear as there is no wind,not verified,active,633145,305314,117399,1807,859
1793,claim,6999816298,57,a friend learned  in the media a claim that we only see the same side of the moon,not verified,active,573599,31173,7532,590,348
1794,claim,5223394392,46,a friend learned  in the media a claim that australia is wider than the moon,not verified,active,98613,39708,11851,971,350
1795,claim,1798017514,55,a friend learned  in the media a claim that saturn is less dense than water,not verified,banned,34147,20850,5104,417,31
1796,claim,4074370860,37,a friend learned  in the media a claim that neptune’s winds are the fastest in the solar system,not verified,active,13089,1813,408,15,3
1797,claim,9838697575,14,a friend learned  in the media a claim that the moon’s craters might be the coldest places in the solar system,not verified,active,144909,86078,32419,1828,1009
1798,claim,2401031046,40,a friend learned  in the media a claim that it takes an average of 364 licks to get to the center of a lollipop,not verified,under review,22824,4341,1297,77,28
1799,claim,9829103725,12,a friend learned  in the media a claim that take out restaurants have been found in the remains of pompeii,not verified,active,740046,346707,131035,4692,1918
1800,claim,2063507145,50,a friend learned  in the media a claim that dogs can understand up to 250 hand gestures and words,not verified,active,757779,145749,7048,2057,868
1801,claim,5322644548,28,a friend learned  in the media a claim that australia has the most number of venomous snakes worldwide,not verified,active,537912,320385,56377,4378,1181
1802,claim,7893763746,7,a friend learned  in the media a claim that a snail can sleep for three years,not verified,banned,881085,473650,74203,10170,1581
1803,claim,8797843726,29,a friend learned  in the media a claim that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,not verified,active,89002,42223,3663,15,3
1804,claim,9499304231,43,a friend learned  in the media a claim that cats sleep for two-thirds of their lives,not verified,active,644056,51123,18278,1219,511
1805,claim,9578397535,51,a friend learned  in the media a claim that the microwave oven was an accidental invention,not verified,banned,107812,37220,1178,863,197
1806,claim,9916118379,29,a friend learned  in the media a claim that there are more than 24 time zones around the world,not verified,active,759820,69472,24024,1012,409
1807,claim,1251818624,43,a friend learned  in the media a claim that bubble wrap was originally designed to be used as wallpaper,not verified,active,640323,87951,13307,1060,699
1808,claim,5038209613,38,a friend learned  in the media a claim that our sense of smell and taste decreases by 20%-50% during airplane flights,not verified,active,398361,86035,18615,1441,300
1809,claim,7474101715,34,"a friend learned  in the media a claim that blue whales eat 500,000 calories in 1 mouthful on average",not verified,active,182019,85493,23743,1352,361
1810,claim,2599427094,16,a friend learned  in the media a claim that only one-fourth of the sahara desert is sandy,not verified,banned,686872,212472,4753,3517,1268
1811,claim,4884258614,6,a friend learned  in the media a claim that humans are more likely to have a weird or scary dream when sleeping on their stomach,not verified,banned,329443,57304,2235,351,146
1812,claim,1679823516,23,a friend learned  in the media a claim that leeches were historically used to predict the weather,not verified,banned,840725,132510,7633,458,277
1813,claim,8483898804,31,a friend learned  in the media a claim that melting glaciers make fizzy noises,not verified,banned,116905,33413,4718,508,130
1814,claim,1249490753,26,a friend learned  in the media a claim that driving south from detroit will lead to canada,not verified,active,147612,44720,3172,165,81
1815,claim,2608720588,39,a friend learned  in the media a claim that the opposite sides of dice will always equal 7,not verified,under review,855940,110935,43711,2447,419
1816,claim,1902775807,47,a friend learned  in the media a claim that apple seeds contain cyanide,not verified,active,785982,439982,126999,3370,1331
1817,claim,4298764122,48,a friend learned  in the media a claim that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,under review,356552,164497,33765,3962,1753
1818,claim,8503633294,25,a friend learned  in the media a claim that the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,241461,31455,1952,487,163
1819,claim,3831920674,37,a friend learned  in the media a claim that baby spiders are called spiderlings,not verified,under review,189825,43180,9499,785,493
1820,claim,6743708113,21,a friend learned  in the media a claim that baby octopuses are the size of a flea,not verified,under review,730516,259093,54589,6405,2827
1821,claim,1854325680,26,a friend learned  in the media a claim that violin bows are made from horsehair,not verified,active,399570,226306,16195,5632,2623
1822,claim,1689561046,22,a friend learned  in the media a claim that mice typically only live for 6 months in the wild,not verified,active,271046,156958,42310,2972,50
1823,claim,1376889860,14,a friend learned  in the media a claim that the dwarf planet pluto was named by an 11-year-old girl,not verified,active,493761,128240,46503,1576,343
1824,claim,7560905765,50,a friend learned  in the media a claim that a shape with 26 sides is known as a rhombicuboctahedron,not verified,active,148421,19774,1391,276,76
1825,claim,8354759034,38,a friend learned  in the media a claim that the earth holds about 11 quintillion pounds of air,not verified,banned,781479,462709,6132,5066,1813
1826,claim,8855083108,17,a friend learned  in the media a claim that the queens in ant colonies live for around 30 years,not verified,active,510647,57685,7377,599,247
1827,claim,7857948215,54,a friend learned  in the media a claim that the largest living thing on earth is a tree,not verified,banned,373110,237438,91291,991,455
1828,claim,5408894658,45,a friend learned  in the media a claim that there are 366 dimples on a regulation golf ball,not verified,active,631063,359167,45599,476,83
1829,claim,4952257285,32,"a friend learned  on social media that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",not verified,banned,327898,147418,26231,2578,62
1830,claim,8578931714,54,a friend learned  on social media that earth days are getting longer over time due to orbital expansion,not verified,banned,62173,13428,1429,254,22
1831,claim,6583462317,54,a friend learned  on social media that yellowstone national park is home to a supervolcano,not verified,active,263750,117185,8637,2193,222
1832,claim,7942966688,14,a friend learned  on social media that 20% of the world's oxygen is produced in the amazon jungles,not verified,active,221782,38242,1769,2,1
1833,claim,2006414199,39,a friend learned  on social media that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,not verified,banned,948874,158666,20611,706,169
1834,claim,6541718447,7,a friend learned  on social media that windshield wipers were invented in 1905,not verified,active,978545,204974,27705,1605,434
1835,claim,1558275702,5,a friend learned  on social media that the first electric vehicle was created in 1832,not verified,banned,181477,98733,3876,2083,120
1836,claim,6955828431,57,a friend learned  on social media that violins are constructed from 70 individual wooden pieces,not verified,active,8779,3356,402,71,8
1837,claim,2161292942,32,"a friend learned  on social media that there are almost 1.16 billion websites, but only about 200 million are active",not verified,active,219150,142352,1929,2658,569
1838,claim,9809036967,55,a friend learned  on social media that the most watched summer olympics event for the past 20 years has been gymnastics,not verified,active,314105,121955,4616,39,10
1839,claim,5171378816,20,"a friend learned  on social media that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",not verified,under review,795570,274492,32805,6489,2726
1840,claim,9540904185,53,a friend learned  on social media that the longest commercial flight in history took around 30 hours,not verified,active,486163,770,278,16,1
1841,claim,1914077833,15,a friend learned  on social media that koalas sleep up to 22 hours per day,not verified,active,788915,348649,130702,1382,321
1842,claim,8102772346,41,a friend learned  on social media that jupiter has the most moons,not verified,active,319520,11164,3462,86,43
1843,claim,5377153226,59,a friend learned  on social media that neptune’s winds are the fastest in the solar system,not verified,under review,983674,278189,18611,6951,4267
1844,claim,1984440062,43,a friend learned  on social media that there might be a huge planet in this solar system,not verified,active,217636,124800,6221,13,3
1845,claim,3587037447,40,a friend learned  on social media that dogs can understand up to 250 hand gestures and words,not verified,active,489750,308576,91272,3220,251
1846,claim,7419212010,10,a friend learned  on social media that no two tongue prints are alike,not verified,active,827574,430609,98097,6128,1592
1847,claim,5375849893,5,a friend learned  on social media that artificial banana flavoring is based on an extinct banana type,not verified,active,592556,104773,17878,2377,1433
1848,claim,4107745338,53,a friend learned  on social media that insects are attracted to light because of the moon,not verified,active,62408,10333,3656,198,23
1849,claim,9999715467,7,a friend learned  on social media that a full jumbo jet tank has enough fuel to drive a car around the world four times,not verified,banned,587919,271144,47600,989,283
1850,claim,4576295973,35,a friend learned  on social media that penguins can jump as high as 9 feet in the air,not verified,active,732274,452511,125930,9000,4019
1851,claim,5254751107,5,a friend learned  on social media that there are more than 24 time zones around the world,not verified,under review,135593,77504,10887,1513,502
1852,claim,9701791233,18,a friend learned  on social media that bubble wrap was originally designed to be used as wallpaper,not verified,active,610608,307496,101947,3656,2033
1853,claim,2189370390,16,a friend learned  on social media that q' is the only letter that doesn’t appear in any u.s. state name,not verified,active,273994,136876,32441,2003,694
1854,claim,6205192412,37,a friend learned  on social media that humans have jumped further than horses in the olympics,not verified,active,573809,10218,783,132,5
1855,claim,6765762733,38,a friend learned  on social media that an espresso maker has been sent to space,not verified,active,541941,285937,85337,577,194
1856,claim,8388109679,6,a friend learned  on social media that the first commercial airplane flight lasted 23 minutes,not verified,active,483788,65023,11777,288,183
1857,claim,8837262669,50,a friend learned  on social media that jobs in the field of agriculture are the most prevalent types of jobs in the world,not verified,banned,895949,114541,27421,433,227
1858,claim,2219875491,46,a friend learned  on social media that melting glaciers make fizzy noises,not verified,active,471119,229094,14798,2862,508
1859,claim,6795367701,9,a friend learned  on social media that the most successful predator is a wild dog,not verified,banned,879291,405404,126481,2644,1588
1860,claim,8171621913,17,a friend learned  on social media that more people speak english as their second language than those who use it as their primary language,not verified,banned,842969,266296,105181,795,508
1861,claim,3638804046,52,a friend learned  on social media that sloths can hold their breaths longer than dolphins,not verified,active,865374,554884,193109,5562,3231
1862,claim,8322280414,54,a friend learned  on social media that the roar of a lion can be heard up to 5 miles away,not verified,banned,19138,3538,651,42,27
1863,claim,1758573008,16,a friend learned  on social media that the dwarf planet pluto was named by an 11-year-old girl,not verified,active,171927,92176,13852,407,12
1864,claim,7851080382,9,a friend learned  on social media that lemurs were previously the size of gorillas,not verified,active,808164,495753,95748,5830,672
1865,claim,3830290013,10,a friend learned  on social media that a shape with 26 sides is known as a rhombicuboctahedron,verified,active,414282,22348,904,480,49
1866,claim,9321264223,59,a friend learned  on social media that there are 366 dimples on a regulation golf ball,not verified,active,318183,211167,36708,3377,2008
1867,claim,8687626408,60,a friend learned  on social media that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,under review,59445,27080,1557,205,120
1868,claim,2716286203,26,a friend learned  on social media a claim that drone deliveries are already happening and will become common by 2025,not verified,active,458410,185814,18757,3205,1873
1869,claim,5256403413,41,a friend learned  on social media a claim that making emotional facial expressions can prompt humans to have those emotions,not verified,active,607209,232236,28303,2275,1432
1870,claim,4467190409,59,a friend learned  on social media a claim that the largest rock on earth is in australia,not verified,banned,11434,7463,1233,44,8
1871,claim,1657971550,60,a friend learned  on social media a claim that the most productive work day of the week is tuesday,verified,active,66956,40654,12603,778,233
1872,claim,3736297856,34,a friend learned  on social media a claim that the origins of the banjo instrument begin in africa,not verified,active,761969,502599,94675,3242,1763
1873,claim,2780279216,47,a friend learned  on social media a claim that vinyl record sales now surpass compact disc sales,not verified,active,92798,54113,20422,994,79
1874,claim,1457628955,24,a friend learned  on social media a claim that violins are constructed from 70 individual wooden pieces,not verified,active,40074,26176,619,380,221
1875,claim,7854956142,10,a friend learned  on social media a claim that singapore has the fastest internet connectivity in the world.,not verified,active,660972,49645,8012,363,226
1876,claim,7754163323,14,a friend learned  on social media a claim that the world generates 2.5 quintillion bytes of data every day,not verified,active,85658,9168,943,35,14
1877,claim,4193034248,17,a friend learned  on social media a claim that 1 in 3 people have never used the internet,not verified,active,76980,39177,4150,311,102
1878,claim,7006532001,52,a friend learned  on social media a claim that the longest recorded cricket match lasted 14 days,not verified,active,869304,126081,30690,1785,304
1879,claim,3566078262,5,a friend learned  on social media a claim that the first cricket balls were made of tightly packed sheep wool.,not verified,banned,127294,1408,390,16,9
1880,claim,5532778375,12,a friend learned  on social media a claim that the first gloves used in american sport baseball were fingerless,not verified,active,884085,563945,2588,7784,1677
1881,claim,9714242044,12,a friend learned  on social media a claim that the longest possible train journey in the world is from portugal to singapore,not verified,under review,938056,505420,182754,9745,6161
1882,claim,3704085478,32,a friend learned  on social media a claim that an octopus has three hearts,not verified,active,83253,26303,2606,300,63
1883,claim,1993672072,12,a friend learned  on social media a claim that koalas sleep up to 22 hours per day,not verified,active,517290,320940,39511,27,8
1884,claim,8806240648,18,a friend learned  on social media a claim that the volcano olympus mons on mars is over 3 times taller than mount everest,not verified,active,831057,321939,16647,5462,618
